week_start,Combined positive,temp_c,rh_pct,rain_mm,wind10_kmh,soil_moisture_top_m3m3
2024-08-26,"7,003",30.026785714285715,41.708333333333336,1.9,11.827976190476187,0.0256845238095238
2024-09-02,"6,655",29.95416666666667,39.41666666666666,0.1,14.563095238095238,0.0273809523809523
2024-09-09,"7,099",31.60178571428572,32.32142857142857,0.0,12.776785714285714,0.0247797619047619
2024-09-16,"6,128",31.200000000000003,35.279761904761905,0.1,12.14345238095238,0.0211249999999999
2024-09-23,"3,647",31.139880952380956,36.970238095238095,0.4,12.7875,0.0240892857142857
2024-09-30,"2,389",28.554166666666667,52.892857142857146,24.4,12.242857142857144,0.0808333333333333
2024-10-07,"1,533",30.794047619047618,36.42261904761905,1.0,12.325595238095238,0.0267678571428571
2024-10-14,"1,247",29.615476190476187,48.125,5.2,9.830357142857142,0.0317797619047619
2024-10-21,"1,062",28.27440476190477,56.11904761904762,25.7,9.4375,0.0647678571428571
2024-10-28,914,29.46130952380953,48.42261904761905,19.0,10.73095238095238,0.0616369047619047
2024-11-04,"1,438",28.00654761904762,56.023809523809526,17.5,14.214285714285714,0.036
2024-11-11,"3,004",29.629166666666663,43.773809523809526,12.5,12.832738095238096,0.05
2024-11-18,"2,548",27.3625,60.095238095238095,38.5,8.720238095238095,0.1114821428571428
2024-11-25,"1,649",24.932738095238093,71.39285714285714,30.3,6.378571428571428,0.1589464285714285
2024-12-02,"2,257",26.575000000000003,45.86904761904762,0.0,9.54107142857143,0.0764285714285714
2024-12-09,"3,462",28.93690476190476,38.13690476190476,0.0,10.5,0.0462142857142857
2024-12-16,"6,137",29.33333333333333,39.5,2.6,10.866071428571429,0.0475714285714285
2024-12-23,"3,892",29.137500000000003,40.10714285714285,1.6,11.329166666666666,0.0573273809523809
2024-12-30,"3,661",28.936309523809523,32.36904761904762,0.0,12.067857142857145,0.0546547619047619
2025-01-06,"3,407",29.50535714285714,34.464285714285715,1.0,10.913690476190476,0.0539107142857142
2025-01-13,"2,742",29.285714285714285,30.553571428571427,0.0,13.397619047619049,0.0579583333333333
2025-01-20,"2,343",30.134523809523813,29.22023809523809,0.0,8.788095238095238,0.0551071428571428
2025-01-27,"2,041",29.49464285714286,33.17261904761905,28.9,7.85297619047619,0.0628988095238095
2025-02-03,"1,269",30.22678571428572,28.95833333333333,0.0,13.635714285714286,0.047720238095238
2025-02-10,988,31.455357142857142,31.74404761904762,0.1,16.325595238095236,0.0431130952380952
2025-02-17,782,30.77321428571428,25.696428571428573,0.0,14.485119047619047,0.0392797619047619
2025-02-24,353,30.89404761904762,27.261904761904763,0.0,13.45595238095238,0.0568869047619047
2025-03-03,244,31.132738095238096,38.11309523809524,19.7,14.473809523809525,0.0856845238095238
2025-03-10,210,27.223214285714285,60.43452380952381,44.2,7.501785714285714,0.2029999999999999
2025-03-17,242,27.697023809523813,60.19047619047619,24.8,9.29047619047619,0.1543928571428571
2025-03-24,193,27.75595238095238,61.13690476190476,29.7,9.99702380952381,0.1610178571428571
2025-03-31,351,30.27559523809524,47.660714285714285,12.9,13.005357142857145,0.0837380952380952
2025-04-07,"1,040",29.0625,53.04166666666666,51.7,9.7125,0.0813392857142857
2025-04-14,"1,361",26.101190476190474,73.10119047619048,30.9,6.788095238095239,0.2127380952380952
2025-04-21,"2,275",28.109523809523807,56.31547619047619,0.5,13.70595238095238,0.1204285714285714
2025-04-28,400,27.39166666666667,63.25,19.5,7.384523809523809,0.1525059523809523
2025-05-05,"1,624",26.447023809523813,67.71428571428571,15.2,7.748809523809523,0.170625
2025-05-12,"2,959",28.29047619047619,54.68452380952381,10.4,8.845238095238095,0.0883809523809523
2025-05-19,"3,320",29.55892857142857,49.333333333333336,3.2,8.028571428571428,0.0457738095238095
2025-05-26,"6,683",30.11904761904762,40.583333333333336,0.7000000000000001,9.48095238095238,0.0148869047619047
2025-06-02,"6,012",29.95952380952381,40.80357142857143,0.0,9.572619047619048,0.0180059523809523
2025-06-09,"6,400",30.43154761904762,39.017857142857146,0.0,11.946428571428571,0.0508392857142857
2025-06-16,"5,454",28.87202380952381,47.25,1.2,7.370238095238095,0.0664940476190476
2025-06-23,"4,297",29.71071428571428,41.17261904761905,0.5,9.945238095238096,0.0605654761904762
2025-06-30,"6,021",29.353571428571428,44.16666666666666,2.3,8.16547619047619,0.0441607142857142
2025-07-07,"2,493",26.925,58.73214285714285,15.5,7.519047619047619,0.0749523809523809
2025-07-14,"2,792",27.601190476190474,56.148809523809526,5.2,6.892857142857143,0.068672619047619
2025-07-21,"1,926",29.03690476190476,46.07142857142857,2.6,8.164880952380953,0.0760654761904761
2025-07-28,"2,364",29.16428571428572,41.80357142857143,1.6,11.609523809523813,0.0567797619047619
2025-08-04,"3,030",25.93928571428572,66.79761904761905,64.5,5.732142857142857,0.175922619047619
2025-08-11,"2,999",26.99761904761905,56.71428571428572,15.8,7.589285714285714,0.0916785714285714
2025-08-18,"2,024",24.66428571428572,72.52380952380952,76.0,7.420833333333333,0.1900357142857142
2025-08-25,"2,494",27.955357142857142,52.958333333333336,3.3,6.576785714285715,0.0349404761904761
2025-09-01,"2,776",28.294047619047618,51.833333333333336,5.4,7.726785714285714,0.0866071428571428
